#Core, Mnt_Brown
#Top bag, 224
#Bottom bag, 232
#Loading differential counts used, 14.2
#Counts per mm, 25.0
#Intervals in secs used for core loading:
#1696, 1734
#3330, 3377
#4938, 4993
#6550, 6607
#8015, 8068
#9587, 9640
#11244, 11292
#12563, 12613
#13150, 13207
#
Elapsed_time	Epoch_time	Total_length
4592	1571715048.09	2781.36
4593	1571715049.09	2781.93
4594	1571715050.09	2782.50
4595	1571715051.09	2783.07
4596	1571715052.09	2783.64
4597	1571715053.09	2784.21
4598	1571715054.09	2784.78
4599	1571715055.09	2785.35
4600	1571715056.09	2785.92
4601	1571715057.09	2786.49
4602	1571715058.09	2787.06
4603	1571715059.09	2787.63
4604	1571715060.09	2788.20
4605	1571715061.09	2788.77
4606	1571715062.09	2789.34
4607	1571715063.09	2789.91
4608	1571715064.09	2790.48
4609	1571715065.09	2791.12
4610	1571715066.09	2791.76
4611	1571715067.09	2792.36
4612	1571715068.09	2793.00
4613	1571715069.09	2793.64
4614	1571715070.09	2794.24
4615	1571715071.09	2794.84
4616	1571715072.09	2795.40
4617	1571715073.09	2796.00
4618	1571715074.09	2796.56
4619	1571715075.09	2797.20
4620	1571715076.09	2797.80
4621	1571715077.09	2798.44
4622	1571715078.09	2799.08
4623	1571715079.09	2799.72
4624	1571715080.09	2800.32
4625	1571715081.09	2800.92
4626	1571715082.09	2801.52
4627	1571715083.09	2802.12
4628	1571715084.09	2802.72
4629	1571715085.09	2803.32
4630	1571715086.09	2803.88
4631	1571715087.09	2804.48
4632	1571715088.09	2805.04
4633	1571715089.09	2805.64
4634	1571715090.09	2806.24
4635	1571715091.09	2806.84
4636	1571715092.09	2807.44
4637	1571715093.09	2808.04
4638	1571715094.09	2808.64
4639	1571715095.09	2809.24
4640	1571715096.09	2809.84
4641	1571715097.09	2810.44
4642	1571715098.09	2811.04
4643	1571715099.09	2811.68
4644	1571715100.09	2812.28
4645	1571715101.09	2812.88
4646	1571715102.09	2813.48
4647	1571715103.09	2814.08
4648	1571715104.09	2814.68
4649	1571715105.09	2815.28
4650	1571715106.09	2815.92
4651	1571715107.09	2816.52
4652	1571715108.09	2817.12
4653	1571715109.09	2817.72
4654	1571715110.09	2818.36
4655	1571715111.09	2818.96
4656	1571715112.09	2819.60
4657	1571715113.09	2820.20
4658	1571715114.09	2820.80
4659	1571715115.09	2821.44
4660	1571715116.09	2822.04
4661	1571715117.09	2822.68
4662	1571715118.09	2823.28
4663	1571715119.09	2823.92
4664	1571715120.09	2824.56
4665	1571715121.09	2825.20
4666	1571715122.09	2825.80
4667	1571715123.09	2826.44
4668	1571715124.09	2827.04
4669	1571715125.09	2827.68
4670	1571715126.09	2828.28
4671	1571715127.09	2828.92
4672	1571715128.09	2829.52
4673	1571715129.09	2830.12
4674	1571715130.09	2830.76
4675	1571715131.09	2831.44
4676	1571715132.09	2832.04
4677	1571715133.09	2832.68
4678	1571715134.09	2833.28
4679	1571715135.09	2833.92
4680	1571715136.09	2834.52
4681	1571715137.09	2835.16
4682	1571715138.09	2835.76
4683	1571715139.09	2836.36
4684	1571715140.09	2837.00
4685	1571715141.09	2837.60
4686	1571715142.09	2838.24
4687	1571715143.09	2838.84
4688	1571715144.09	2839.44
4689	1571715145.09	2840.08
4690	1571715146.09	2840.68
4691	1571715147.09	2841.28
4692	1571715148.09	2841.92
4693	1571715149.09	2842.52
4694	1571715150.09	2843.16
4695	1571715151.09	2843.76
4696	1571715152.09	2844.40
4697	1571715153.09	2845.00
4698	1571715154.09	2845.64
4699	1571715155.09	2846.28
4700	1571715156.09	2846.88
4701	1571715157.09	2847.48
4702	1571715158.09	2848.12
4703	1571715159.09	2848.76
4704	1571715160.09	2849.36
4705	1571715161.09	2850.00
4706	1571715162.09	2850.60
4707	1571715163.09	2851.24
4708	1571715164.09	2851.88
4709	1571715165.09	2852.52
4710	1571715166.09	2853.20
4711	1571715167.09	2853.84
4712	1571715168.09	2854.44
4713	1571715169.09	2855.08
4714	1571715170.09	2855.72
4715	1571715171.09	2856.32
4716	1571715172.09	2856.96
4717	1571715173.09	2857.56
4718	1571715174.09	2858.20
4719	1571715175.09	2858.84
4720	1571715176.09	2859.48
4721	1571715177.09	2860.12
4722	1571715178.09	2860.72
4723	1571715179.09	2861.36
4724	1571715180.09	2862.00
4725	1571715181.09	2862.64
4726	1571715182.09	2863.28
4727	1571715183.09	2863.88
4728	1571715184.09	2864.52
4729	1571715185.09	2865.16
4730	1571715186.09	2865.76
4731	1571715187.09	2866.40
4732	1571715188.09	2867.00
4733	1571715189.09	2867.64
4734	1571715190.09	2868.28
4735	1571715191.09	2868.88
4736	1571715192.09	2869.52
4737	1571715193.09	2870.12
4738	1571715194.09	2870.76
4739	1571715195.09	2871.40
4740	1571715196.09	2872.04
4741	1571715197.09	2872.64
4742	1571715198.09	2873.28
4743	1571715199.09	2873.88
4744	1571715200.09	2874.52
4745	1571715201.09	2875.08
4746	1571715202.09	2875.60
4747	1571715203.09	2876.20
4748	1571715204.09	2876.80
4749	1571715205.09	2877.40
4750	1571715206.09	2877.96
4751	1571715207.09	2878.56
4752	1571715208.09	2879.16
4753	1571715209.09	2879.80
4754	1571715210.09	2880.40
4755	1571715211.09	2881.00
4756	1571715212.09	2881.64
4757	1571715213.09	2882.24
4758	1571715214.09	2882.84
4759	1571715215.09	2883.48
4760	1571715216.09	2884.08
4761	1571715217.09	2884.68
4762	1571715218.09	2885.32
4763	1571715219.09	2885.92
4764	1571715220.09	2886.52
4765	1571715221.09	2887.16
4766	1571715222.09	2887.76
4767	1571715223.09	2888.40
4768	1571715224.09	2889.00
4769	1571715225.09	2889.64
4770	1571715226.09	2890.24
4771	1571715227.09	2890.88
4772	1571715228.09	2891.48
4773	1571715229.09	2892.08
4774	1571715230.09	2892.72
4775	1571715231.09	2893.32
4776	1571715232.09	2893.96
4777	1571715233.09	2894.56
4778	1571715234.09	2895.16
4779	1571715235.09	2895.80
4780	1571715236.09	2896.40
4781	1571715237.09	2897.00
4782	1571715238.09	2897.64
4783	1571715239.09	2898.24
4784	1571715240.09	2898.88
4785	1571715241.09	2899.48
4786	1571715242.09	2900.12
4787	1571715243.09	2900.76
4788	1571715244.09	2901.40
4789	1571715245.09	2902.04
4790	1571715246.09	2902.80
4791	1571715247.09	2903.48
4792	1571715248.09	2904.12
4793	1571715249.09	2904.80
4794	1571715250.09	2905.52
4795	1571715251.09	2906.24
4796	1571715252.09	2906.92
4797	1571715253.09	2907.64
4798	1571715254.09	2908.32
4799	1571715255.09	2908.96
4800	1571715256.09	2909.64
4801	1571715257.09	2910.32
4802	1571715258.09	2911.00
4803	1571715259.09	2911.64
4804	1571715260.09	2912.32
4805	1571715261.09	2913.00
4806	1571715262.09	2913.64
4807	1571715263.09	2914.32
4808	1571715264.09	2914.96
4809	1571715265.09	2915.64
4810	1571715266.09	2916.28
4811	1571715267.09	2916.92
4812	1571715268.09	2917.60
4813	1571715269.09	2918.24
4814	1571715270.09	2918.88
4815	1571715271.09	2919.56
4816	1571715272.09	2920.20
4817	1571715273.09	2920.84
4818	1571715274.09	2921.48
4819	1571715275.09	2922.12
4820	1571715276.09	2922.80
4821	1571715277.09	2923.44
4822	1571715278.09	2924.08
4823	1571715279.09	2924.72
4824	1571715280.09	2925.36
4825	1571715281.09	2926.04
4826	1571715282.09	2926.68
4827	1571715283.09	2927.32
4828	1571715284.09	2928.00
4829	1571715285.09	2928.64
4830	1571715286.09	2929.28
4831	1571715287.09	2929.92
4832	1571715288.09	2930.56
4833	1571715289.09	2931.20
4834	1571715290.09	2931.88
4835	1571715291.09	2932.52
4836	1571715292.09	2933.16
4837	1571715293.09	2933.80
4838	1571715294.09	2934.44
4839	1571715295.09	2935.12
4840	1571715296.09	2935.76
4841	1571715297.09	2936.40
4842	1571715298.09	2937.04
4843	1571715299.09	2937.68
4844	1571715300.09	2938.32
4845	1571715301.09	2939.00
4846	1571715302.09	2939.64
4847	1571715303.09	2940.28
4848	1571715304.09	2940.92
4849	1571715305.09	2941.56
4850	1571715306.09	2942.20
4851	1571715307.09	2942.84
4852	1571715308.09	2943.52
4853	1571715309.09	2944.16
4854	1571715310.09	2944.80
4855	1571715311.09	2945.44
4856	1571715312.09	2946.08
4857	1571715313.09	2946.76
4858	1571715314.09	2947.40
4859	1571715315.09	2948.04
4860	1571715316.09	2948.72
4861	1571715317.09	2949.36
4862	1571715318.09	2950.00
4863	1571715319.09	2950.68
4864	1571715320.09	2951.32
4865	1571715321.09	2952.00
4866	1571715322.09	2952.64
4867	1571715323.09	2953.28
4868	1571715324.09	2953.96
4869	1571715325.09	2954.60
4870	1571715326.09	2955.28
4871	1571715327.09	2955.92
4872	1571715328.09	2956.56
4873	1571715329.09	2957.24
4874	1571715330.09	2957.88
4875	1571715331.09	2958.56
4876	1571715332.09	2959.20
4877	1571715333.09	2959.84
4878	1571715334.09	2960.52
4879	1571715335.09	2961.16
4880	1571715336.09	2961.84
4881	1571715337.09	2962.48
4882	1571715338.09	2963.12
4883	1571715339.09	2963.80
4884	1571715340.09	2964.44
4885	1571715341.09	2965.08
4886	1571715342.09	2965.76
4887	1571715343.09	2966.40
4888	1571715344.09	2967.08
4889	1571715345.09	2967.72
4890	1571715346.09	2968.36
4891	1571715347.09	2969.04
4892	1571715348.09	2969.68
4893	1571715349.09	2970.36
4894	1571715350.09	2971.00
4895	1571715351.09	2971.68
4896	1571715352.09	2972.32
4897	1571715353.09	2972.96
4898	1571715354.09	2973.64
4899	1571715355.09	2974.28
4900	1571715356.09	2974.96
4901	1571715357.09	2975.60
4902	1571715358.09	2976.28
4903	1571715359.09	2976.92
4904	1571715360.09	2977.60
4905	1571715361.09	2978.24
4906	1571715362.09	2978.88
4907	1571715363.09	2979.56
4908	1571715364.09	2980.20
4909	1571715365.09	2980.88
4910	1571715366.09	2981.52
4911	1571715367.09	2982.20
4912	1571715368.09	2982.84
4913	1571715369.09	2983.52
4914	1571715370.09	2984.16
4915	1571715371.09	2984.84
4916	1571715372.09	2985.48
4917	1571715373.09	2986.16
4918	1571715374.09	2986.80
4919	1571715375.09	2987.48
4920	1571715376.09	2988.12
4921	1571715377.09	2988.80
4922	1571715378.09	2989.44
4923	1571715379.09	2990.12
4924	1571715380.09	2990.76
4925	1571715381.09	2991.44
4926	1571715382.09	2992.08
4927	1571715383.09	2992.76
4928	1571715384.09	2993.40
4929	1571715385.09	2994.08
4930	1571715386.09	2994.72
4931	1571715387.09	2995.40
4932	1571715388.09	2996.04
4933	1571715389.09	2996.72
4934	1571715390.09	2997.36
4935	1571715391.09	2998.04
4936	1571715392.09	2998.68
4937	1571715393.09	2999.36
4938	1571715394.09	3000.00
4939	1571715395.09	3000.64
4940	1571715396.09	3001.32
4941	1571715397.09	3001.96
4942	1571715398.09	3002.64
4943	1571715399.09	3003.28
4944	1571715400.09	3003.96
4945	1571715401.09	3004.60
4946	1571715402.09	3005.28
4947	1571715403.09	3005.92
4948	1571715404.09	3006.60
4949	1571715405.09	3007.24
4950	1571715406.09	3007.88
4951	1571715407.09	3008.56
4952	1571715408.09	3009.24
4953	1571715409.09	3009.92
4954	1571715410.09	3010.60
4955	1571715411.09	3011.24
4956	1571715412.09	3011.92
4957	1571715413.09	3012.56
4958	1571715414.09	3013.24
4959	1571715415.09	3013.88
4960	1571715416.09	3014.56
4961	1571715417.09	3015.20
4962	1571715418.09	3015.88
4963	1571715419.09	3016.52
4964	1571715420.09	3017.16
4965	1571715421.09	3017.80
4966	1571715422.09	3018.44
4967	1571715423.09	3019.12
4968	1571715424.09	3019.76
4969	1571715425.09	3020.44
4970	1571715426.09	3021.08
4971	1571715427.09	3021.72
4972	1571715428.09	3022.40
4973	1571715429.09	3023.04
4974	1571715430.09	3023.72
4975	1571715431.09	3024.36
4976	1571715432.09	3025.00
4977	1571715433.09	3025.68
4978	1571715434.09	3026.32
4979	1571715435.09	3027.00
4980	1571715436.09	3027.64
4981	1571715437.09	3028.28
4982	1571715438.09	3028.96
4983	1571715439.09	3029.60
4984	1571715440.09	3030.28
4985	1571715441.09	3030.92
4986	1571715442.09	3031.56
4987	1571715443.09	3032.20
4988	1571715444.09	3032.88
4989	1571715445.09	3033.52
4990	1571715446.09	3034.16
4991	1571715447.09	3034.84
4992	1571715448.09	3035.48
4993	1571715449.09	3036.12
4994	1571715450.09	3036.80
4995	1571715451.09	3037.44
4996	1571715452.09	3038.08
4997	1571715453.09	3038.76
4998	1571715454.09	3039.40
4999	1571715455.09	3040.04
5000	1571715456.09	3040.68
5001	1571715457.09	3041.32
5002	1571715458.09	3041.96
5003	1571715459.09	3042.60
5004	1571715460.09	3043.24
5005	1571715461.09	3043.88
5006	1571715462.09	3044.52
5007	1571715463.09	3045.16
5008	1571715464.09	3045.80
5009	1571715465.09	3046.44
5010	1571715466.09	3047.08
5011	1571715467.09	3047.72
5012	1571715468.09	3048.36
5013	1571715469.09	3049.00
5014	1571715470.09	3049.64
5015	1571715471.09	3050.28
5016	1571715472.09	3050.92
5017	1571715473.09	3051.56
5018	1571715474.09	3052.20
5019	1571715475.09	3052.84
5020	1571715476.09	3053.48
5021	1571715477.09	3054.12
5022	1571715478.09	3054.76
5023	1571715479.09	3055.36
5024	1571715480.09	3056.00
5025	1571715481.09	3056.64
5026	1571715482.09	3057.28
5027	1571715483.09	3057.88
5028	1571715484.09	3058.52
5029	1571715485.09	3059.16
5030	1571715486.09	3059.76
5031	1571715487.09	3060.40
5032	1571715488.09	3061.04
5033	1571715489.09	3061.64
5034	1571715490.09	3062.28
5035	1571715491.09	3062.88
5036	1571715492.09	3063.52
5037	1571715493.09	3064.12
5038	1571715494.09	3064.76
5039	1571715495.09	3065.40
5040	1571715496.09	3066.04
5041	1571715497.09	3066.68
5042	1571715498.09	3067.32
5043	1571715499.09	3067.96
5044	1571715500.09	3068.60
5045	1571715501.09	3069.20
5046	1571715502.09	3069.84
5047	1571715503.09	3070.48
5048	1571715504.09	3071.12
5049	1571715505.09	3071.72
5050	1571715506.09	3072.36
5051	1571715507.09	3073.00
5052	1571715508.09	3073.64
5053	1571715509.09	3074.28
5054	1571715510.09	3074.92
5055	1571715511.09	3075.56
5056	1571715512.09	3076.16
5057	1571715513.09	3076.80
5058	1571715514.09	3077.44
5059	1571715515.09	3078.08
5060	1571715516.09	3078.72
5061	1571715517.09	3079.32
5062	1571715518.09	3079.96
5063	1571715519.09	3080.60
5064	1571715520.09	3081.24
5065	1571715521.09	3081.84
5066	1571715522.09	3082.48
5067	1571715523.09	3083.12
5068	1571715524.09	3083.76
5069	1571715525.09	3084.36
5070	1571715526.09	3085.00
5071	1571715527.09	3085.64
5072	1571715528.09	3086.24
5073	1571715529.09	3086.88
5074	1571715530.09	3087.52
5075	1571715531.09	3088.12
5076	1571715532.09	3088.76
5077	1571715533.09	3089.40
5078	1571715534.09	3090.04
5079	1571715535.09	3090.64
5080	1571715536.09	3091.28
5081	1571715537.09	3091.92
5082	1571715538.09	3092.52
5083	1571715539.09	3093.16
5084	1571715540.09	3093.80
5085	1571715541.09	3094.40
5086	1571715542.09	3095.04
5087	1571715543.09	3095.68
5088	1571715544.09	3096.28
5089	1571715545.09	3096.92
5090	1571715546.09	3097.52
5091	1571715547.09	3098.12
5092	1571715548.09	3098.76
5093	1571715549.09	3099.40
5094	1571715550.09	3100.00
5095	1571715551.09	3100.64
5096	1571715552.09	3101.28
5097	1571715553.09	3101.88
5098	1571715554.09	3102.52
5099	1571715555.09	3103.12
5100	1571715556.09	3103.76
5101	1571715557.09	3104.40
5102	1571715558.09	3105.04
5103	1571715559.09	3105.64
5104	1571715560.09	3106.28
5105	1571715561.09	3106.92
5106	1571715562.09	3107.52
5107	1571715563.09	3108.16
5108	1571715564.09	3108.80
5109	1571715565.09	3109.40
5110	1571715566.09	3110.04
5111	1571715567.09	3110.68
5112	1571715568.09	3111.28
5113	1571715569.09	3111.92
5114	1571715570.09	3112.56
5115	1571715571.09	3113.16
5116	1571715572.09	3113.80
5117	1571715573.09	3114.44
5118	1571715574.09	3115.04
5119	1571715575.09	3115.68
5120	1571715576.09	3116.32
5121	1571715577.09	3116.92
5122	1571715578.09	3117.56
5123	1571715579.09	3118.20
5124	1571715580.09	3118.84
5125	1571715581.09	3119.44
5126	1571715582.09	3120.08
5127	1571715583.09	3120.72
5128	1571715584.09	3121.36
5129	1571715585.09	3122.00
5130	1571715586.09	3122.64
5131	1571715587.09	3123.24
5132	1571715588.09	3123.88
5133	1571715589.09	3124.52
5134	1571715590.09	3125.16
5135	1571715591.09	3125.76
5136	1571715592.09	3126.40
5137	1571715593.09	3127.04
5138	1571715594.09	3127.68
5139	1571715595.09	3128.32
5140	1571715596.09	3128.96
5141	1571715597.09	3129.56
5142	1571715598.09	3130.20
5143	1571715599.09	3130.84
5144	1571715600.09	3131.48
5145	1571715601.09	3132.12
5146	1571715602.09	3132.76
5147	1571715603.09	3133.40
5148	1571715604.09	3134.00
5149	1571715605.09	3134.68
5150	1571715606.09	3135.28
5151	1571715607.09	3135.92
5152	1571715608.09	3136.56
5153	1571715609.09	3137.20
5154	1571715610.09	3137.80
5155	1571715611.09	3138.44
5156	1571715612.09	3139.08
5157	1571715613.09	3139.72
5158	1571715614.09	3140.36
5159	1571715615.09	3141.00
5160	1571715616.09	3141.60
5161	1571715617.09	3142.24
5162	1571715618.09	3142.88
5163	1571715619.09	3143.52
5164	1571715620.09	3144.16
5165	1571715621.09	3144.80
5166	1571715622.09	3145.44
5167	1571715623.09	3146.08
5168	1571715624.09	3146.68
5169	1571715625.09	3147.32
5170	1571715626.09	3147.96
5171	1571715627.09	3148.60
5172	1571715628.09	3149.24
5173	1571715629.09	3149.88
5174	1571715630.09	3150.52
5175	1571715631.09	3151.16
5176	1571715632.09	3151.80
5177	1571715633.09	3152.44
5178	1571715634.09	3153.04
5179	1571715635.09	3153.68
5180	1571715636.09	3154.32
5181	1571715637.09	3154.96
5182	1571715638.09	3155.60
5183	1571715639.09	3156.24
5184	1571715640.09	3156.88
5185	1571715641.09	3157.52
5186	1571715642.09	3158.16
5187	1571715643.09	3158.80
5188	1571715644.09	3159.40
5189	1571715645.09	3160.04
5190	1571715646.09	3160.68
5191	1571715647.09	3161.32
5192	1571715648.09	3161.96
5193	1571715649.09	3162.60
5194	1571715650.09	3163.24
5195	1571715651.09	3163.88
5196	1571715652.09	3164.52
5197	1571715653.09	3165.16
5198	1571715654.09	3165.76
5199	1571715655.09	3166.40
5200	1571715656.09	3167.04
5201	1571715657.09	3167.68
5202	1571715658.09	3168.32
5203	1571715659.09	3168.96
5204	1571715660.09	3169.60
5205	1571715661.09	3170.24
5206	1571715662.09	3170.88
5207	1571715663.09	3171.52
5208	1571715664.09	3172.16
5209	1571715665.09	3172.80
5210	1571715666.09	3173.40
5211	1571715667.09	3174.04
5212	1571715668.09	3174.68
5213	1571715669.09	3175.32
5214	1571715670.09	3175.96
5215	1571715671.09	3176.56
5216	1571715672.09	3177.20
5217	1571715673.09	3177.84
5218	1571715674.09	3178.48
5219	1571715675.09	3179.08
5220	1571715676.09	3179.72
5221	1571715677.09	3180.36
5222	1571715678.09	3181.00
5223	1571715679.09	3181.64
5224	1571715680.09	3182.28
5225	1571715681.09	3182.92
5226	1571715682.09	3183.56
5227	1571715683.09	3184.20
5228	1571715684.09	3184.84
5229	1571715685.09	3185.48
5230	1571715686.09	3186.12
5231	1571715687.09	3186.76
5232	1571715688.09	3187.36
5233	1571715689.09	3188.00
5234	1571715690.09	3188.64
5235	1571715691.09	3189.28
5236	1571715692.09	3189.92
5237	1571715693.09	3190.52
5238	1571715694.09	3191.16
5239	1571715695.09	3191.80
5240	1571715696.09	3192.44
5241	1571715697.09	3193.08
5242	1571715698.09	3193.68
5243	1571715699.09	3194.32
5244	1571715700.09	3194.96
5245	1571715701.09	3195.60
5246	1571715702.09	3196.24
5247	1571715703.09	3196.84
5248	1571715704.09	3197.48
5249	1571715705.09	3198.12
5250	1571715706.09	3198.76
5251	1571715707.09	3199.40
5252	1571715708.09	3200.04
5253	1571715709.09	3200.68
5254	1571715710.09	3201.32
5255	1571715711.09	3201.96
5256	1571715712.09	3202.60
5257	1571715713.09	3203.24
5258	1571715714.09	3203.88
5259	1571715715.09	3204.48
5260	1571715716.09	3205.12
5261	1571715717.09	3205.76
5262	1571715718.09	3206.40
5263	1571715719.09	3207.04
5264	1571715720.09	3207.64
5265	1571715721.09	3208.28
5266	1571715722.09	3208.92
5267	1571715723.09	3209.56
5268	1571715724.09	3210.20
5269	1571715725.09	3210.84
5270	1571715726.09	3211.44
5271	1571715727.09	3212.08
5272	1571715728.09	3212.72
5273	1571715729.09	3213.36
5274	1571715730.09	3214.00
5275	1571715731.09	3214.64
5276	1571715732.09	3215.28
5277	1571715733.09	3215.92
5278	1571715734.09	3216.56
5279	1571715735.09	3217.16
5280	1571715736.09	3217.80
5281	1571715737.09	3218.44
5282	1571715738.09	3219.08
5283	1571715739.09	3219.72
5284	1571715740.09	3220.36
5285	1571715741.09	3221.00
5286	1571715742.09	3221.60
5287	1571715743.09	3222.24
5288	1571715744.09	3222.88
5289	1571715745.09	3223.52
5290	1571715746.09	3224.16
5291	1571715747.09	3224.80
5292	1571715748.09	3225.40
5293	1571715749.09	3226.04
5294	1571715750.09	3226.68
5295	1571715751.09	3227.32
5296	1571715752.09	3227.96
5297	1571715753.09	3228.60
5298	1571715754.09	3229.20
5299	1571715755.09	3229.84
5300	1571715756.09	3230.48
5301	1571715757.09	3231.12
5302	1571715758.09	3231.76
5303	1571715759.09	3232.40
5304	1571715760.09	3233.00
5305	1571715761.09	3233.64
5306	1571715762.09	3234.28
5307	1571715763.09	3234.88
5308	1571715764.09	3235.52
5309	1571715765.09	3236.16
5310	1571715766.09	3236.80
5311	1571715767.09	3237.40
5312	1571715768.09	3238.04
5313	1571715769.09	3238.68
5314	1571715770.09	3239.28
5315	1571715771.09	3239.92
5316	1571715772.09	3240.56
5317	1571715773.09	3241.20
5318	1571715774.09	3241.80
5319	1571715775.09	3242.44
5320	1571715776.09	3243.08
5321	1571715777.09	3243.72
5322	1571715778.09	3244.36
5323	1571715779.09	3244.96
5324	1571715780.09	3245.60
5325	1571715781.09	3246.24
5326	1571715782.09	3246.88
5327	1571715783.09	3247.48
5328	1571715784.09	3248.12
5329	1571715785.09	3248.76
5330	1571715786.09	3249.40
5331	1571715787.09	3250.04
5332	1571715788.09	3250.64
5333	1571715789.09	3251.28
5334	1571715790.09	3251.92
5335	1571715791.09	3252.56
5336	1571715792.09	3253.20
